day	subNum	BN	TN	chordID	trialPoint	MD	RT	ET	angle	jerk	sine	repetition	thumb_onset	index_onset	middle_onset	ring_onset	pinkie_onset	thumb_onset_order	index_onset_order	middle_onset_order	ring_onset_order	pinkie_onset_order	thumb_dforce	index_dforce	middle_dforce	ring_dforce	pinkie_dforce	thumb_dforce_order	index_dforce_order	middle_dforce_order	ring_dforce_order	pinkie_dforce_order	thumb_exit	index_exit	middle_exit	ring_exit	pinkie_exit	thumb_exit_order	index_exit_order	middle_exit_order	ring_exit_order	pinkie_exit_order	thumb_entry	index_entry	middle_entry	ring_entry	pinkie_entry	thumb_entry_order	index_entry_order	middle_entry_order	ring_entry_order	pinkie_entry_order	RT+ET
1	111	4.377777777777778	26.444444444444443	16514.911111111112	0.9377777777777778	1.6621445177488152	0.5959241706161137	2.6409004739336495	1.2591740227251185	319013167.8199052	0.5144773735924171	3.0	0.5680947867298578	0.715974358974359	0.805260663507109	0.9603928571428572	0.7509610389610389	0.6824644549763034	1.435897435897436	1.8578199052132702	2.3392857142857144	1.5844155844155845	1.2952606635071091	1.5114358974358975	1.8280379146919432	1.907017857142857	1.7150909090909092	0.7677725118483413	1.1666666666666667	1.867298578199052	2.1785714285714284	1.844155844155844	0.6960379146919431	1.0701923076923077	1.0304454976303319	1.4284642857142857	1.5648181818181819	0.3744075829383886	1.3205128205128205	1.5260663507109005	2.5625	2.4155844155844157	1.7870995260663507	1.970423076923077	1.8883222748815165	2.301142857142857	2.4836493506493507	0.8862559241706162	1.1153846153846154	1.3744075829383886	2.232142857142857	2.3701298701298703	3.2368246445497633
1	112	4.560975609756097	23.121951219512194	16215.292682926829	0.9365853658536586	1.6165227476875001	0.5503125	1.9031145833333334	1.5085336158958331	218528494.18541667	0.5116959616875	3.0	0.6955	0.807251798561151	0.6330104166666667	0.8287610619469027	0.8158484848484849	1.3229166666666667	1.6978417266187051	1.375	1.6017699115044248	1.643939393939394	1.2153020833333332	1.3844172661870504	1.1129583333333333	1.4017345132743362	1.2518939393939394	1.4322916666666667	1.618705035971223	1.3333333333333333	1.7345132743362832	1.5151515151515151	0.86103125	1.1864604316546763	0.8686458333333333	1.0195398230088495	1.022530303030303	1.2604166666666667	1.8633093525179856	1.4322916666666667	1.6283185840707965	1.4545454545454546	1.70353125	1.6328057553956834	1.4156041666666666	1.646	1.4272121212121212	1.796875	1.3021582733812949	1.2760416666666667	1.5575221238938053	1.553030303030303	2.453427083333333
1	113	4.3478260869565215	26.369565217391305	16072.130434782608	0.991304347826087	1.2534344571491227	0.3855263157894737	1.317061403508772	1.2672034497456142	178234787.02333334	0.4455128867807018	3.0	0.36644736842105263	0.3402022471910112	0.360640350877193	0.3550833333333333	0.312506329113924	1.894736842105263	1.1404494382022472	1.4780701754385965	1.5083333333333333	1.360759493670886	0.7618245614035087	0.7473370786516854	0.7578859649122807	0.8088	0.910493670886076	1.5789473684210527	1.1179775280898876	1.3771929824561404	1.6166666666666667	1.9050632911392404	0.5004736842105263	0.5645056179775281	0.48290350877192983	0.57025	0.6033037974683545	1.3991228070175439	1.5786516853932584	1.087719298245614	1.9583333333333333	1.8037974683544304	0.9086666666666666	1.015494382022472	0.9467631578947369	1.2560666666666667	1.206240506329114	1.2850877192982457	1.247191011235955	1.0	2.283333333333333	2.221518987341772	1.7025877192982457
2	100	4.111111111111111	31.055555555555557	61549.92222222222	0.98	1.637124198612245	0.4131609977324263	1.7319002267573698	1.5014991548798184	103740992.64716554	0.5475700484240363	3.0	0.5478391959798995	0.3826961325966851	0.36366978193146415	0.3750249433106576	0.42699319727891155	1.6180904522613064	1.37292817679558	1.1277258566978192	1.2494331065759636	2.072562358276644	0.9749346733668341	0.7421049723756906	0.7988224299065422	0.8856825396825397	1.007968253968254	1.4874371859296482	1.3701657458563536	1.0560747663551402	1.4285714285714286	2.006802721088435	0.7157889447236181	0.5155801104972375	0.4494828660436137	0.5408798185941043	0.6061179138321996	1.7236180904522613	1.3259668508287292	0.7507788161993769	1.5056689342403629	2.0816326530612246	1.0096180904522611	1.0233591160220994	1.127227414330218	1.595392290249433	1.24237641723356	1.0301507537688441	1.292817679558011	0.7383177570093458	2.058956916099773	1.8775510204081634	2.1450612244897957
2	101	4.5	25.5	57426.95	0.9025	1.710111507271468	0.4688642659279778	1.8041218836565098	1.4721218089085875	110201260.71939057	0.5967822478891966	3.0	0.5287441860465116	0.44960563380281693	0.4485639097744361	0.44542382271468145	0.4592963988919668	1.5988372093023255	1.25	1.2330827067669172	1.440443213296399	1.9058171745152355	1.0600813953488373	0.8734577464788733	1.0961804511278195	0.776016620498615	0.848786703601108	2.0174418604651163	1.3345070422535212	1.4924812030075187	1.1772853185595569	1.7119113573407203	0.7141162790697675	0.5954859154929577	0.5356315789473685	0.5459335180055401	0.5954903047091413	2.046511627906977	1.517605633802817	0.9624060150375939	1.1994459833795015	1.922437673130194	1.2674302325581395	1.280394366197183	1.7151804511278195	1.579689750692521	1.349224376731302	1.4883720930232558	1.5105633802816902	1.462406015037594	1.6121883656509695	1.4127423822714682	2.2729861495844874
2	102	4.5	25.5	59571.6125	1.0	0.7835230736475001	0.32972500000000005	0.5763349999999999	1.5519469448424998	58312829.243277505	0.4330854828975	3.0	0.3173846153846154	0.2924193548387097	0.2827186440677966	0.294435	0.28533000000000003	1.4923076923076923	1.732258064516129	1.0271186440677966	1.6475	1.525	0.5841435897435897	0.41882580645161294	0.4025830508474576	0.41528	0.42662500000000003	2.1025641025641026	1.7548387096774194	0.9627118644067797	1.3175	1.5875	0.44794871794871793	0.3738709677419355	0.3385694915254237	0.3693	0.39328	1.8717948717948718	1.864516129032258	0.6542372881355932	1.465	1.695	0.6102051282051282	0.5216129032258064	0.5745694915254237	0.650685	0.647635	1.6205128205128205	1.6483870967741936	0.7864406779661017	1.5375	1.815	0.90606
2	103	4.5	25.5	59830.675	0.9975	0.6945127807117795	0.44626566416040103	0.802310776942356	1.7114406264862156	67151442.56488721	0.40079355980701753	3.0	0.39544615384615384	0.36051020408163265	0.3718446601941748	0.36294736842105263	0.3985012531328321	1.1384615384615384	0.9149659863945578	1.5792880258899675	1.31328320802005	2.2330827067669174	0.6500923076923077	0.5440068027210884	0.6011779935275081	0.6195288220551378	0.6784511278195489	1.6307692307692307	1.0850340136054422	1.3656957928802589	1.3533834586466165	1.9924812030075187	0.5485948717948718	0.49198639455782317	0.47614239482200643	0.5191328320802006	0.5399498746867167	1.3487179487179488	1.0918367346938775	0.9773462783171522	1.631578947368421	2.1478696741854635	0.8537333333333333	0.6779931972789116	0.7959870550161813	0.9098696741854637	0.8368170426065162	1.2564102564102564	1.1020408163265305	1.0258899676375404	1.8596491228070176	1.9197994987468672	1.248576441102757
2	104	4.5	25.5	59706.3625	0.9225	0.6637137647046071	0.4148617886178862	1.245588075880759	1.6756625417073172	77802292.54514906	0.4415016866097561	3.0	0.4046514285714286	0.34580281690140846	0.33608602150537636	0.3205420054200542	0.36685636856368564	1.9028571428571428	1.5704225352112675	1.064516129032258	0.9214092140921409	2.16260162601626	0.5693028571428571	0.5563309859154929	0.619225806451613	0.4957181571815718	0.637680216802168	1.497142857142857	1.4190140845070423	1.2903225806451613	1.3523035230352303	1.8699186991869918	0.49418285714285715	0.47589436619718306	0.43202867383512544	0.47983739837398376	0.4518373983739838	1.2285714285714286	1.8133802816901408	1.103942652329749	1.7777777777777777	1.4092140921409213	0.6754971428571429	0.6939647887323944	0.8169605734767025	1.4363577235772356	0.767479674796748	0.9371428571428572	1.5211267605633803	1.3297491039426523	2.1192411924119243	1.2601626016260163	1.660449864498645
2	106	4.5	25.5	59627.6	0.9975	1.1867255294937344	0.4099047619047619	1.2682005012531328	1.6795875148345862	85666280.21453634	0.4894396917719298	3.0	0.3638556701030928	0.36536393442622955	0.37013377926421404	0.38559398496240604	0.4341052631578947	0.6082474226804123	1.3508196721311476	1.120401337792642	1.5839598997493733	2.2481203007518795	0.7369690721649484	0.6477311475409836	0.7295117056856187	0.7459598997493734	0.7896541353383458	1.1804123711340206	1.1934426229508197	1.0267558528428093	1.5112781954887218	2.2330827067669174	0.5038041237113402	0.4720196721311476	0.4690167224080267	0.5055137844611528	0.5829824561403508	0.8298969072164949	1.3573770491803279	0.8494983277591973	1.531328320802005	2.3909774436090228	0.8842680412371134	0.7901049180327869	1.0904949832775919	1.2796491228070175	0.917889724310777	0.9742268041237113	1.1672131147540983	0.9765886287625418	1.9523809523809523	1.949874686716792	1.6781052631578945
2	107	4.5	25.5	54865.7	0.8675	1.6773277813804035	0.5430086455331412	2.271752161383285	1.5183959984438042	118557863.39461096	0.5333649233025937	3.0	0.620629213483146	0.5256363636363637	0.5357510373443984	0.5701268011527377	0.6030144092219021	1.5898876404494382	1.3345454545454545	0.8340248962655602	1.54178674351585	2.005763688760807	1.142640449438202	1.0106545454545455	1.366688796680498	1.112899135446686	1.2140461095100865	1.4887640449438202	1.210909090909091	1.2738589211618256	1.4438040345821326	1.9481268011527377	0.9100224719101124	0.60552	0.6568464730290456	0.7675273775216138	0.78035734870317	1.6910112359550562	0.9672727272727273	0.8464730290456431	1.8962536023054755	1.8818443804034581	1.8074382022471909	1.276341818181818	2.202116182572614	2.1053832853025938	1.8546397694524495	1.252808988764045	1.0654545454545454	1.3360995850622406	1.930835734870317	1.654178674351585	2.8147608069164263
2	108	4.5	25.5	16183.775	0.9975	1.208283975593985	0.5152280701754386	1.3502155388471178	1.4233459523496241	236154341.947807	0.4516003657055138	3.0	0.3921904761904762	0.4604371584699454	0.44697493734335836	0.41599088838268794	0.3835559210526316	1.380952380952381	1.395264116575592	1.6340852130325814	1.569476082004556	1.524671052631579	1.0100075187969926	0.7982149362477232	0.7490927318295739	0.8710432801822323	0.7246315789473684	1.8258145363408522	1.04735883424408	1.362155388471178	1.7198177676537585	1.5032894736842106	0.6615789473684212	0.5879344262295082	0.5897894736842105	0.7340045558086561	0.6251348684210526	1.7330827067669172	0.9581056466302368	1.1040100250626566	2.1753986332574033	1.7154605263157894	1.2571428571428571	1.0500437158469946	1.0086315789473685	1.4126879271070614	0.9509605263157894	1.9273182957393484	1.0400728597449909	1.0764411027568923	1.9612756264236901	1.5773026315789473	1.8654436090225563
2	110	4.111111111111111	25.5	16275.466666666667	0.8866666666666667	1.0662296352606517	0.5468220551378445	1.8092030075187968	1.470142949105263	222003207.29095238	0.4348702107619048	3.0	0.463218045112782	0.5089114754098361	0.5004561403508772	0.5325402298850576	0.5366018808777429	1.1754385964912282	1.4754098360655739	1.3032581453634084	2.0	1.90282131661442	1.221859649122807	0.920504918032787	0.8876240601503759	1.065425287356322	0.8448401253918496	1.8395989974937343	1.337704918032787	1.150375939849624	1.8045977011494252	1.5015673981191222	0.7218045112781954	0.6212459016393442	0.6161002506265665	0.7150229885057471	0.7083260188087774	2.0526315789473686	1.2557377049180327	0.9849624060150376	1.8275862068965518	1.5078369905956113	1.968390977443609	1.1520131147540984	1.2201904761904763	1.392942528735632	1.0865078369905956	2.4486215538847116	1.1508196721311474	1.0200501253132832	1.3620689655172413	1.322884012539185	2.3560250626566415
2	111	5.0	25.5	15960.457142857143	0.9485714285714286	1.435453353623494	0.5904277108433734	1.8986746987951808	1.2185724462771084	232681579.63828313	0.435428719686747	3.0	0.5830301204819277	0.5751075697211155	0.6383855421686747	0.5948068181818182	0.7168354430379746	1.3975903614457832	1.0119521912350598	1.6506024096385543	1.4602272727272727	1.978902953586498	1.3587831325301205	0.9896972111553785	1.4117530120481927	1.4367954545454547	1.4077552742616033	1.5481927710843373	0.6812749003984063	1.6957831325301205	1.6534090909090908	1.9113924050632911	0.8298313253012048	0.7125019920318725	0.7798132530120483	0.9855795454545454	0.9956877637130802	1.605421686746988	0.7131474103585658	1.3493975903614457	1.8465909090909092	2.1392405063291138	1.871909638554217	1.0896095617529882	1.612246987951807	2.0005	1.970717299578059	1.8734939759036144	0.5378486055776892	1.319277108433735	1.7272727272727273	2.080168776371308	2.489102409638554
2	112	4.5	25.5	16380.05	1.0	1.3514452083475001	0.462575	1.261765	1.4353650217449998	156932883.974	0.463297874095	3.0	0.58245	0.5554	0.409945	0.48118	0.6241870967741935	2.015	1.2482758620689656	1.05	1.09	1.9161290322580644	0.88629	0.8000827586206897	0.773365	0.70292	0.9517032258064517	1.8975	1.0034482758620689	1.35	1.235	1.8161290322580645	0.747205	0.7127379310344827	0.572655	0.607	0.7729677419354839	2.035	1.2310344827586206	0.995	1.285	1.8516129032258064	1.11032	1.0868068965517241	1.0196800000000001	0.76582	1.1049935483870967	1.845	1.2275862068965517	1.345	1.11	1.761290322580645	1.72434
2	113	4.5	25.5	16373.975	1.0	0.76150505416	0.32888	0.5087700000000001	1.19597515334	100382516.88264999	0.353944445425	3.0	0.29559	0.2846344827586207	0.272485	0.27649302325581393	0.30830508474576274	1.7825	1.1586206896551725	1.1325	1.2186046511627906	2.1559322033898307	0.44443	0.4488758620689655	0.43689	0.4334511627906976	0.5059050847457627	1.565	1.2655172413793103	1.33	1.2465116279069768	2.057627118644068	0.390955	0.3911310344827586	0.37004	0.3732930232558139	0.43563389830508475	1.5675	1.4206896551724137	1.085	1.4232558139534883	2.1050847457627118	0.521575	0.5694	0.49034500000000003	0.5974418604651163	0.5672677966101695	1.445	1.4793103448275862	0.99	1.427906976744186	2.3389830508474576	0.83765
3	100	4.5	25.5	55820.0375	0.99	1.642375507037879	0.4331161616161616	1.5848787878787878	1.4651011891944445	99877461.90431818	0.5739823363055555	3.0	0.4822962962962963	0.4077728937728938	0.38953135313531356	0.37956565656565655	0.3988080808080808	1.8148148148148149	1.5787545787545787	1.1815181518151816	1.2045454545454546	1.8131313131313131	0.9239814814814815	0.6901465201465201	0.7147788778877888	0.8030454545454545	0.8287171717171717	1.7222222222222223	1.586080586080586	1.1353135313531353	1.292929292929293	1.8055555555555556	0.7188703703703704	0.5229377289377289	0.45945874587458746	0.5357323232323232	0.5755959595959597	1.9351851851851851	1.3956043956043955	0.6600660066006601	1.5378787878787878	1.9393939393939394	0.983638888888889	0.9397069597069598	1.003056105610561	1.4837575757575756	1.132449494949495	1.2222222222222223	1.3919413919413919	0.7656765676567657	2.04040404040404	1.7474747474747474	2.0179949494949496
3	101	4.5	25.5	60481.35	0.99	1.243921984388889	0.41040404040404044	1.015479797979798	1.4871810545530304	77118677.17987373	0.5037039219242424	3.0	0.4124255319148936	0.40491089108910894	0.36525581395348833	0.3666060606060606	0.3901414141414142	1.8191489361702127	1.495049504950495	1.0033222591362125	1.4191919191919191	1.8106060606060606	0.6761595744680851	0.6952805280528053	0.6625647840531561	0.6086616161616162	0.5877575757575758	2.106382978723404	1.4884488448844884	1.1926910299003322	1.2575757575757576	1.696969696969697	0.5147234042553192	0.5271683168316832	0.43951495016611297	0.4545959595959596	0.46595959595959596	1.872340425531915	2.0165016501650164	0.7674418604651163	1.371212121212121	1.6136363636363635	0.7505106382978723	0.926996699669967	0.8708039867109635	0.9193181818181818	0.8192777777777779	1.824468085106383	1.9636963696369636	0.9601328903654485	1.5	1.4015151515151516	1.4258838383838384
3	102	4.5	25.5	57370.0125	1.0	0.60369096821	0.32213500000000006	0.371775	1.7171196911975	45313092.7517	0.4204301962025	3.0	0.28032380952380953	0.29214736842105266	0.27536393442622953	0.28792	0.28321999999999997	1.0142857142857142	1.9333333333333333	1.222950819672131	1.635	1.5225	0.38144761904761904	0.40409122807017545	0.37553442622950817	0.38970999999999995	0.387575	1.6333333333333333	1.8596491228070176	1.2262295081967214	1.525	1.3575	0.3491428571428571	0.36183859649122807	0.3472655737704918	0.35214	0.35528	1.1857142857142857	1.912280701754386	1.2885245901639344	1.63	1.4025	0.4192952380952381	0.48616140350877196	0.4802819672131147	0.48029499999999997	0.495225	1.457142857142857	1.7157894736842105	1.3245901639344262	1.5425	1.46	0.69391
3	103	4.5	25.5	58077.625	1.0	0.5120246446825	0.430905	0.47485	1.94104260442	54778805.533649996	0.38128831665	3.0	0.3661658536585366	0.35427796610169493	0.3518266666666667	0.34314999999999996	0.37317	1.3463414634146342	1.006779661016949	1.4666666666666666	1.2425	2.225	0.5478146341463415	0.5004677966101695	0.5060600000000001	0.500065	0.598465	1.6146341463414635	1.1254237288135593	1.2033333333333334	1.1775	2.2625	0.48653658536585365	0.46675932203389825	0.46484	0.47432	0.528825	1.2048780487804878	1.1084745762711865	1.1966666666666668	1.3	2.3675	0.6361073170731707	0.5459728813559322	0.6027066666666667	0.68652	0.69708	1.146341463414634	1.0135593220338983	1.2433333333333334	1.465	2.2675	0.9057550000000001
3	104	4.5	25.5	60346.6	0.9825	0.46855161863867684	0.3343918575063613	0.6537302798982189	1.6196069515521627	60064887.67740458	0.41804818583460557	3.0	0.31076086956521737	0.2873035143769968	0.2964567474048443	0.276941475826972	0.29721119592875317	2.0652173913043477	1.4792332268370607	1.3633217993079585	0.9465648854961832	1.905852417302799	0.42088043478260867	0.3836549520766773	0.38680968858131487	0.384676844783715	0.4007226463104326	1.5	1.4376996805111821	1.28719723183391	1.3715012722646311	1.8346055979643765	0.3739239130434783	0.3735143769968051	0.36602076124567473	0.38081933842239185	0.3592468193384224	1.3043478260869565	1.6932907348242812	1.217993079584775	1.7531806615776082	1.3918575063613232	0.46926086956521734	0.4866070287539936	0.49968858131487887	0.8020661577608142	0.4640916030534351	1.3641304347826086	1.584664536741214	1.0899653979238755	2.017811704834606	1.2798982188295165	0.9881221374045801
3	106	4.5	25.5	61492.625	0.9975	0.9003067814310778	0.3520350877192982	0.8813533834586467	1.6452491711378445	75241267.50867167	0.45040842668421055	3.0	0.35045405405405405	0.3266734693877551	0.33065203761755485	0.3171528822055138	0.3561353383458647	1.2162162162162162	1.5204081632653061	1.432601880877743	1.1979949874686717	1.9724310776942355	0.548681081081081	0.4535170068027211	0.5091786833855799	0.5252731829573934	0.6088421052631579	1.3783783783783783	0.9931972789115646	1.3103448275862069	1.1604010025062657	2.4210526315789473	0.45220540540540544	0.4032857142857143	0.4043510971786834	0.41712280701754384	0.45153884711779446	1.3621621621621622	1.2346938775510203	1.2288401253918495	1.3859649122807018	2.0902255639097747	0.6063459459459459	0.5475918367346938	0.6709717868338557	0.8571979949874686	0.6512230576441104	1.3027027027027027	1.1258503401360545	0.9780564263322884	1.736842105263158	2.0476190476190474	1.2333884711779448
